"job_id","job_title","normalized_role","seniority","seniority_basis","company","location","work_type","salary_min","salary_max","salary_currency","salary_period","required_skills","nice_to_have_skills","years_experience","education_required","language_requirements","posting_url","posting_date","source","first_seen_date","last_seen_date"
"f46300a6d9a1","AI Architect / Machine Learning Engineer (m,f,d)","AI Engineer","Senior","Architect title implies senior-level system design ownership in healthcare AI diagnostics","Medirion","Duisburg, Germany","Hybrid","","","","","AWS;GCP;Azure;Big Data","HL7 FHIR;SNOMED CT;ICD-10","","Advanced degree in medical informatics, bioinformatics, data science, or computer science","","https://join.com/companies/medirion/16274353-ai-architect-machine-learning-engineer-m-f-d","2024-11-08","join.com","2026-07-05","2026-07-05"
"9aaa17817126","Data Engineer / Analytics Engineer (w/m/d)","Data Engineer","Mid","2-4 years ideal; first dedicated data hire at startup; IC scope with no leadership","InCycling GmbH","Berlin, Germany","Hybrid","","","","","Python;SQL;AWS","Airflow;Dagster;dbt","2+","","English","https://join.com/companies/incyclingai/16060417-data-engineer-analytics-engineer-w-m-d","2026-04-09","join.com","2026-07-05","2026-07-05"
"b7a408aec7c7","Senior Data Scientist & ML Engineer (f/m/d)","Data Engineer","Senior","Senior title; primary scope is managing ML data pipelines and building GenAI infrastructure at scale","Awin","Berlin, Germany","Hybrid","","","","","Python;Spark;AWS;Azure;Databricks;MLflow;ETL","Generative AI","","","","https://job-boards.greenhouse.io/awin/jobs/7571203003","","greenhouse.io","2026-07-05","2026-07-05"
"81b0d906bcf0","Senior Applied AI / ML Data Engineer (f/m/x)","Data Engineer","Senior","Senior in title; develops privacy-first data and model solutions for BMW's next-generation edge AI products.","BMW Group","Munich, Germany","Onsite","","","","","Python;PyTorch;TensorFlow;machine learning;data engineering;CI/CD","","","University degree in Computer Science, Engineering, or related field","","https://www.bmwgroup.jobs/de/en/jobfinder/job-description-copy.182180.html","2026-03-27","bmwgroup.jobs","2026-07-05","2026-07-05"
"f669f78529e0","AI Platform Engineer (m/f/x)","AI Engineer","Mid","Platform engineer title without seniority qualifier; designs foundational ML infrastructure enabling generative AI applications.","Scalable Capital","Munich, Germany","Hybrid","","","","","Python;AWS;Generative AI;LLMs;MLOps;CI/CD;Kubernetes","","","","","https://jobs.smartrecruiters.com/ScalableGmbH/744000129716926-ai-platform-engineer-m-f-x-","","jobs.smartrecruiters.com","2026-07-05","2026-07-05"
"c242a2dc3192","Machine Learning Engineer (m/f/x)","ML Engineer","Mid","Standard ML Engineer title without seniority qualifier; focuses on MLOps infrastructure design and implementation.","ZEISS","Jena, Germany","Hybrid","","","","","Python;MLOps;machine learning;deep learning;Docker;Kubernetes","","","","","https://builtin.com/job/machine-learning-engineer-mfx/4110385","","builtin.com","2026-07-05","2026-07-05"
"152543b9fcec","Werkstudent (w/m/d) im Bereich Data Science in der industriellen Elektronikfertigung","Data Scientist","Intern","Werkstudent role (15-20h per week) for university students developing ML models for manufacturing process optimization","Siemens","Berlin, Germany","Hybrid","","","","","Python;scikit-learn;TensorFlow;PyTorch;data preprocessing;feature engineering","machine learning;data visualization","","University enrollment required (Computer Science, Data Science, or Business Informatics), 3rd semester minimum","German","https://jobs.siemens.com/de_DE/externaljobs/JobDetail/505199","","jobs.siemens.com","2026-07-05","2026-07-05"
"0376963f80cf","Junior Data Scientist / Machine Learning Engineer (m/w/d) Shopping","ML Engineer","Junior","Explicit Junior title; developing and deploying ML models for e-commerce product discovery and pricing optimization","CHECK24","Berlin, Germany","Hybrid","","","","","Python;machine learning;SQL;scikit-learn","TensorFlow;PyTorch;data visualization","0-2","Degree in data science, statistics, mathematics, or computer science","German","https://jobs.check24.de/en/jobs/business-intelligence-data-science/11019-junior-data-scientist-machine-learning-engineer-mwd-shopping/","","jobs.check24.de","2026-07-05","2026-07-05"
"80a1837f4938","Junior Machine Learning Engineer (Internship)","ML Engineer","Intern","Explicitly a 6-month internship for EPFL or ETH Zurich students completing a mandatory degree internship on applied ML research projects","Visium SA","Lausanne, Switzerland","Hybrid","","","CHF","","Python;deep learning;PyTorch;TensorFlow;machine learning","matplotlib;Power BI;Tableau;data visualization","","EPFL or ETH Zurich enrollment required; internship must fulfill mandatory degree requirement","","https://apply.workable.com/visium/j/AD9529061F/","","workable.com","2026-07-05","2026-07-05"
"dfe85ce95e4f","Werkstudent - Data, Analytics und KI (m/w/x)","Data Scientist","Intern","Werkstudent role at management consultancy in Vienna; enrolled BSc/MSc student required in Data Science, Business Informatics, Mathematics, or Physics","BearingPoint","Vienna, Austria","Hybrid","","","","","Python;SQL;Power BI;machine learning","R;data visualization","","BSc enrollment required in Data Science, Business Informatics, Mathematics, or Physics","German","https://oeh.jku.at/en/oeh-services/boersen/jobboerse/detail/werkstudent-data-analytics-und-ki-m-w-x","","oeh.jku.at","2026-07-05","2026-07-05"
"eee15493a5a5","Praktikum Data Science / Data Analytics & BI (w/m/d)","Data Scientist","Intern","Mandatory Praktikum for students with 3+ semesters completed; introductory data science and analytics role within audit and consulting firm","KPMG","Frankfurt, Germany","Hybrid","","","","","Python;SQL;Power BI","R;agile development;QlikView","","3+ semesters completed in Computer Science, Business, or Natural Sciences","German","https://jobs.kpmg.de/job/Praktikum-Data-Science-Data-Analytics-&-BI-(wmd)/11385-de_DE/","","jobs.kpmg.de","2026-07-05","2026-07-05"
"a7793e55f171","Trainee AI & Data","AI Engineer","Junior","Formal graduate trainee (Berufseinsteiger) program with 12-week training then live project work; targets graduates entering AI/data consulting","Deloitte","Munich, Germany","Hybrid","","","","","Python;SQL;LLMs;TensorFlow;PyTorch;OpenAI;LangChain","Spark;Databricks;Java;Scala","0-1","Bachelor's or Master's degree in Computer Science, Data Science, Mathematics, or Engineering","German;English","https://job.deloitte.com/trainee-ai-and-data-_ljp3","","job.deloitte.com","2026-07-05","2026-07-05"
"d51777fbd2b0","Machine Learning Engineer (gn*)","ML Engineer","Junior","Starting salary of 60,000 EUR signals entry/Junior level; first industrial ML role implementing AI solutions and MLOps pipelines at TUV Austria R&D","TUV Austria","Vienna, Austria","Hybrid","60000","60000","EUR","year","Python;PyTorch;FastAPI;Docker;Azure;SQL;MLOps","pandas;numpy;NLP;model monitoring","","","German;English","https://karriere.tuv.at/Job/266434","","karriere.tuv.at","2026-07-05","2026-07-05"
"0812ce56917d","Werkstudent - Machine Learning Engineering (w/m/div.)","ML Engineer","Intern","Werkstudent role developing industrial ML solutions and monitoring systems; enrolled university student required in Computer Science or comparable","Bosch","Bamberg, Germany","Onsite","","","","","Python;Docker;Kubernetes;CI/CD;Linux","GitHub Actions;machine learning;databases","","University enrollment required in (Business) Computer Science or comparable","German;English","https://jobs.bosch.de/en/job/Werkstudent-Machine-Learning-Engineering-w_m_div.-Bamberg?id=744000059022105","","jobs.bosch.de","2026-07-05","2026-07-05"
"37af90da326b","Junior Machine Learning Scientist (m/f/d)","ML Engineer","Junior","Explicit Junior title; entry-level research role at IDS GmbH (Allianz group) designing and refining anomaly detection models","IDS GmbH","Munich, Germany","Hybrid","","","","","Python;scikit-learn;pandas;numpy;statistics;machine learning","anomaly detection;deep learning","0-2","Degree in Computer Science, Data Science, Mathematics, Statistics, or Engineering","","https://careers.allianz.com/job/M%C3%BCnchen-Junior-Machine-Learning-Scientist-(mfd)-80802/1187749201/","","careers.allianz.com","2026-07-05","2026-07-05"
"d52b49c3310a","Data Scientist Intern (m/f/d)","Data Scientist","Intern","Explicitly an internship; MSc student supporting a global team of 30+ data scientists with ML/AI tools, MLflow demos, and training material creation","Allianz Technology","Munich, Germany","Hybrid","","","","","Python;scikit-learn;pandas;numpy;MLflow;machine learning","deep learning;TensorFlow;PyTorch","","MSc student in Computer Science, Data Science, or related field","","https://careers.allianz.com/job/Unterf%C3%B6hring-(bei-M%C3%BCnchen)-Data-Scientist-Intern-(mfd)-85774/845878501/","","careers.allianz.com","2026-07-05","2026-07-05"
"8dc301386d8e","Junior Aktuar / Data Scientist fur das Pricing Aktuariat (m/w/d)","Data Scientist","Junior","Explicit Junior title; developing stochastic pricing and risk models using ML and data mining, automating actuarial value chain at Allianz insurance","Allianz","Munich, Germany","Hybrid","","","","","Python;PySpark;R;machine learning;statistics;data mining","stochastic modeling;SAS;Java","0-2","Master's in Mathematics, Physics, Statistics, Computer Science, or Actuarial Science","German","https://careers.allianz.com/job/Unterf%C3%B6hring-Junior-Aktuar-Data-Scientist-(mwd)-f%C3%BCr-das-Pricing-Aktuariat-85774/746996701/","","careers.allianz.com","2026-07-05","2026-07-05"
"81a29b6a2d0e","Data Scientist (Berlin, Konstanz)","Data Scientist","Mid","Requires demonstrated real-world data science experience and broad customer-facing responsibilities including pre-sales, training, and project delivery at analytics software company","KNIME","Berlin, Germany","Hybrid","","","","","Python;R;KNIME","JavaScript;data visualization;machine learning","","Background in data science with real-world application experience","","https://knime.workable.com/j/FDA6931FF8","","workable.com","2026-07-05","2026-07-05"
"eebb4854273c","Finance AI & Process Automation Engineer (f/m/d)","AI Engineer","Mid","Practical experience in process automation or data engineering required; IC scope bridging technical and non-technical stakeholders.","Greentube GmbH","Vienna, Austria","Onsite","60000","","EUR","year","LLMs;Generative AI;process automation;data engineering;BI;AI agents","LangChain;AutoGen;n8n","","Business Informatics, Data Engineering, Data Science, Digital Transformation, Finance, or related field","","https://careers.greentube.com/Finance-AI-Process-Automation-Engineer-fmd-eng-j627.html","","careers.greentube.com","2026-07-05","2026-07-05"
"dc2dcc7dc961","Quality Medicine Data Scientist (m/f/d)","Data Scientist","Mid","Requires proven track record in full-cycle data science projects; no explicit years requirement or Senior title; pharma ML/NLP application IC role.","Boehringer Ingelheim RCV GmbH & Co KG","Vienna, Austria","Hybrid","64170","","EUR","year","Python;R;machine learning;NLP;causal inference;Git","Posit workbench;pharmaceutical industry experience","","University degree in Data Science, Statistics, Computer Science, or related field","","https://jobs.boehringer-ingelheim.com/job/Vienna-Quality-Medicine-Data-Scientist-(mfd)-Aust/1366863933/","","jobs.boehringer-ingelheim.com","2026-07-05","2026-07-05"
"2a0fcb45f75d","Senior Data Scientist - Diffraction and Small-Angle X-Ray Scattering (f/m/x)","Data Scientist","Senior","Title explicitly states Senior; requires advanced algorithm development and physics/material science domain expertise with ML/signal processing ownership.","Anton Paar GmbH","Graz, Austria","Hybrid","4500","6000","EUR","month","Python;NumPy;SciPy;Pandas;machine learning;scikit-learn;signal processing;data analysis;algorithm development","C++;material science knowledge","","Degree in Physics, Chemistry, Material Science, Statistics, or related field","","https://jobs.anton-paar.com/job/Graz-Senior-Data-Scientist-Diffraction-and-Small-Angle-X-Ray-Scattering-(fmx)/1142141701/","","jobs.anton-paar.com","2026-07-05","2026-07-05"
"51d041edd1be","Data Scientist w/m/d","Data Scientist","Mid","Standard IC Data Scientist role without Senior designation; supports engineering teams with analytics and AI in powertrain engineering environment.","AVL List GmbH","Graz, Austria","Hybrid","61000","","EUR","year","Python;R;Scala;TensorFlow;Spark;statistical modeling;data analysis","","","","German B2","https://jobs.avl.com/job/Graz-Data-Scientist-wmd/1368950433/","2026-03-31","jobs.avl.com","2026-07-05","2026-07-05"
"38aa248feb58","Data Scientist (m/f/d)","Data Scientist","Mid","Requires data science and ML experience ideally in automotive; no Senior title; IC scope for battery systems analytics.","Samsung SDI Battery Systems GmbH","Graz, Austria","Onsite","","","","","Python;machine learning;data analysis;statistical methods","automotive experience;sensor data analysis","","Bachelor's or Master's in Data Science, Computer Science, or Engineering","","https://samsungsdibs.at/en/jobs/data-scientist/","2026-01-08","samsungsdibs.at","2026-07-05","2026-07-05"
"9fb6bd623000","Senior Data Scientist (m/f/d) - Focus Industrial AI","Data Scientist","Senior","Title explicitly states Senior; requires 3+ years professional experience in data science, ML, or data engineering for industrial AI projects.","craftworks GmbH","Vienna, Austria","Hybrid","55000","","EUR","year","Python;TensorFlow;PyTorch;scikit-learn;Pandas;Docker;Spark;SQL;OpenCV","Kedro;Plotly;Matplotlib","3+","","","https://www.craftworks.ai/careers/senior-data-scientist-m-f-d-focus-industrial-ai/","","craftworks.ai","2026-07-05","2026-07-05"
"0bd26f22be82","Data Scientist (all genders)","Data Scientist","Mid","No Senior title; develops AI-based applications independently in a DevOps environment; mid-level salary; IT collective agreement.","msg nexinsure ag","Vienna, Austria","Hybrid","56000","","EUR","year","Python;machine learning;LLMs;Foundation Models","DevOps;SaaS cloud platforms;insurance domain knowledge","","University degree","German B2","https://www.msg.group/en/career/open-jobs/","","msg.group","2026-07-05","2026-07-05"
